date,transaction_type,description,amount,balance,category
2024-10-25,POS,BOLT *1684,-1248.69,3220195.97,transport
2024-10-25,ONLINE PAYMENT,GAME CPT 89249959,-1809.3,3362719.8,shopping
2024-10-25,CARD PURCHASE,CHECKERS ONLINE 08040006,-441.56,2721393.78,groceries
2024-10-25,EFT,TAKEALOT STORE 228485,-1989.61,250787.3,shopping
2024-10-26,CARD PURCHASE,PICK N PAY ONLINE 856712,-1548.24,3218647.73,groceries
2024-10-26,DEBIT ORDER,CHECKERS *418792,-1310.41,2523032.42,groceries
2024-10-26,POS,GAME CPT 2767660,-483.79,1822938.96,shopping
2024-10-27,POS,CITY OF CAPE TOWN ONLINE 8580075,-1330.3,2699561.5,utilities
2024-10-27,DEBIT ORDER,FREELANCE CLIENT,24397.12,2723476.13,income
2024-10-27,POS,CHECKERS CPT 7197590,-1509.46,127803.47,groceries
2024-10-27,POS,SPOTIFY ONLINE 72842,-384.69,1516756.43,entertainment
2024-10-27,CARD PURCHASE,STEAM *012171,-257.6,3119501.24,entertainment
2024-10-27,DEBIT ORDER,KFC 98481 ZA,-53.92,3462582.06,restaurants
2024-10-27,CARD PURCHASE,MCDONALDS 33017625 ZA,-47.82,3245395.42,restaurants
2024-10-27,CARD PURCHASE,DSTV *119796,-686.39,235149.02,entertainment
2024-10-28,DEBIT ORDER,STEERS 90013 ZA,-1929.78,1058079.91,restaurants
2024-10-28,ATM WITHDRAWAL,GAME CPT 97102,-1482.13,296251.21,shopping
2024-10-28,ONLINE PAYMENT,STEERS 0336416 ZA,-1730.41,2468037.11,restaurants
2024-10-29,ATM WITHDRAWAL,AMAZON 194700 ZA,-351.42,799859.33,shopping
2024-10-29,ONLINE PAYMENT,AMAZON ONLINE 11559,-1788.51,1515830.74,shopping
2024-10-29,DEBIT ORDER,MCDONALDS 64940587 ZA,-1303.7,2672299.2,restaurants
2024-10-31,ONLINE PAYMENT,CHECKERS CPT 8303937,-1655.62,2713781.9,groceries
2024-10-31,EFT,TAKEALOT *37938491,-614.78,384160.03,shopping
2024-10-31,ONLINE PAYMENT,AMAZON STORE 49380,-397.33,3364339.28,shopping
2024-10-31,ATM WITHDRAWAL,MAKRO ONLINE 9732739,-407.19,155770.87,shopping
2024-11-01,CARD PURCHASE,SPAR *210892,-232.01,693579.31,groceries
2024-11-01,ONLINE PAYMENT,NANDOS CPT 5258168,-1462.23,2251776.2,restaurants
2024-11-01,ONLINE PAYMENT,SALARY ACME LTD,5122.13,2509862.73,income
2024-11-01,DEBIT ORDER,DSTV ONLINE 55362,-1280.81,2742257.16,entertainment
2024-11-01,CARD PURCHASE,MTN CPT 342053,-180.0,3135522.57,utilities
2024-11-02,POS,UBER STORE 591457,-1178.84,3355285.08,transport
2024-11-02,ONLINE PAYMENT,TAKEALOT CPT 29445744,-1223.02,1835208.24,shopping
2024-11-02,EFT,CITY OF CAPE TOWN *5597,-821.75,3419081.52,utilities
2024-11-03,EFT,CITY OF CAPE TOWN *4571,-1174.3,3124530.78,utilities
2024-11-03,DEBIT ORDER,DSTV 5294325 ZA,-1410.71,2599168.37,entertainment
2024-11-04,CARD PURCHASE,WOOLWORTHS STORE 894778,-760.89,3132129.66,groceries
2024-11-04,POS,NANDOS STORE 695256,-889.23,2956628.59,restaurants
2024-11-04,POS,BOLT ONLINE 5800998,-943.67,3428419.57,transport
2024-11-04,DEBIT ORDER,SPAR CPT 43734242,-1141.55,1550037.61,groceries
2024-11-04,EFT,DSTV CPT 02351,-1630.59,468510.12,entertainment
2024-11-04,POS,TELKOM *5298268,-1843.22,820452.59,utilities
2024-11-04,CARD PURCHASE,TELKOM 1940 ZA,-1622.89,2019563.16,utilities
2024-11-04,ONLINE PAYMENT,UBER 1512 ZA,-876.32,1491335.7,transport
2024-11-05,DEBIT ORDER,AMAZON STORE 26193,-742.48,2174797.85,shopping
2024-11-05,POS,STEERS *30642,-223.39,1918434.72,restaurants
2024-11-05,POS,WOOLWORTHS STORE 0444,-1822.06,433732.34,groceries
2024-11-05,DEBIT ORDER,GAME STORE 881693,-1277.52,2812941.0,shopping
2024-11-06,ONLINE PAYMENT,BP ONLINE 0584540,-843.37,103347.05,transport
2024-11-06,CARD PURCHASE,UBER 8867 ZA,-370.93,600124.7,transport
2024-11-06,CARD PURCHASE,NETFLIX ONLINE 71792848,-1987.76,3012261.83,entertainment
2024-11-06,ATM WITHDRAWAL,SPAR CPT 0687037,-394.62,1955669.91,groceries
2024-11-06,POS,STEAM CPT 30088197,-330.41,3428827.33,entertainment
2024-11-06,ATM WITHDRAWAL,MCDONALDS *812638,-969.67,3128582.27,restaurants
2024-11-06,EFT,BP ONLINE 27883904,-1008.29,806831.95,transport
2024-11-06,EFT,WOOLWORTHS CPT 6013,-1353.41,1088577.69,groceries
2024-11-06,DEBIT ORDER,VODACOM 0864026 ZA,-331.07,257614.93,utilities
2024-11-06,ATM WITHDRAWAL,NANDOS CPT 297869,-1740.28,3370224.22,restaurants
2024-11-06,DEBIT ORDER,NANDOS 3462 ZA,-1773.43,3135427.47,restaurants
2024-11-07,ATM WITHDRAWAL,MCDONALDS CPT 0597468,-530.49,1649432.46,restaurants
2024-11-07,DEBIT ORDER,TAKEALOT 3883 ZA,-28.47,563617.73,shopping
2024-11-07,DEBIT ORDER,FREELANCE CLIENT,16007.96,1730654.06,income
2024-11-07,POS,MAKRO STORE 58111672,-858.65,1751742.4,shopping
2024-11-07,EFT,SALARY ACME LTD,5406.06,1588929.92,income
2024-11-07,POS,TAKEALOT CPT 0639,-1940.11,1528879.9,shopping
2024-11-07,ONLINE PAYMENT,TELKOM ONLINE 1413718,-1381.91,1992905.68,utilities
2024-11-07,EFT,TELKOM STORE 1292,-1221.62,2300602.01,utilities
2024-11-07,CARD PURCHASE,MAKRO STORE 06241803,-1654.63,3452032.94,shopping
2024-11-07,DEBIT ORDER,MTN CPT 86769,-1635.35,3437489.76,utilities
2024-11-07,ONLINE PAYMENT,BANK INTEREST,20419.77,3384032.91,income
2024-11-08,ATM WITHDRAWAL,FREELANCE CLIENT,25052.63,3016889.11,income
2024-11-08,EFT,BOLT ONLINE 2673,-918.7,3115331.34,transport
2024-11-08,EFT,SALARY ACME LTD,8928.32,754743.42,income
2024-11-08,ATM WITHDRAWAL,DSTV *32902,-1547.66,3159971.6,entertainment
2024-11-08,ONLINE PAYMENT,VODACOM ONLINE 5105312,-1238.99,2349662.57,utilities
2024-11-08,POS,CITY OF CAPE TOWN 9804445 ZA,-1937.4,1822041.3,utilities
2024-11-08,DEBIT ORDER,TELKOM *5796,-118.03,1986822.88,utilities
2024-11-08,ATM WITHDRAWAL,BANK INTEREST,18838.52,1013647.67,income
2024-11-09,CARD PURCHASE,STEAM CPT 899773,-1953.19,3352148.93,entertainment
2024-11-09,DEBIT ORDER,STEERS STORE 12551772,-710.39,1185548.45,restaurants
2024-11-09,CARD PURCHASE,STEAM STORE 173637,-925.05,1757293.68,entertainment
2024-11-09,CARD PURCHASE,DSTV ONLINE 9827,-798.79,709558.11,entertainment
2024-11-10,ONLINE PAYMENT,STEERS 650342 ZA,-1267.6,1840000.82,restaurants
2024-11-10,ONLINE PAYMENT,FREELANCE CLIENT,27904.13,1186258.84,income
2024-11-10,EFT,STEAM STORE 21395111,-233.28,2916401.9,entertainment
2024-11-10,EFT,UBER ONLINE 72809666,-620.29,562997.44,transport
2024-11-11,ATM WITHDRAWAL,STEERS 36849786 ZA,-161.93,874624.87,restaurants
2024-11-11,EFT,BP *71910518,-101.05,2810337.12,transport
2024-11-11,EFT,VODACOM STORE 20671,-1499.05,1399527.82,utilities
2024-11-12,ATM WITHDRAWAL,BP CPT 29730744,-594.63,1546590.06,transport
2024-11-12,CARD PURCHASE,FREELANCE CLIENT,16717.32,3548628.84,income
2024-11-12,ATM WITHDRAWAL,SALARY ACME LTD,13400.68,1568098.81,income
2024-11-12,EFT,NANDOS STORE 89711,-79.97,85313.47,restaurants
2024-11-12,ONLINE PAYMENT,AMAZON 3080 ZA,-1120.26,1202299.21,shopping
2024-11-12,ONLINE PAYMENT,SALARY ACME LTD,8899.89,303550.31,income
2024-11-12,DEBIT ORDER,DSTV *9650945,-1323.87,3124379.85,entertainment
2024-11-12,ATM WITHDRAWAL,TELKOM STORE 6384,-482.49,2699079.01,utilities
2024-11-13,DEBIT ORDER,CITY OF CAPE TOWN 52570 ZA,-913.97,1532252.26,utilities
2024-11-13,DEBIT ORDER,BANK INTEREST,11611.41,1917458.57,income
2024-11-13,ONLINE PAYMENT,DSTV 923119 ZA,-1203.28,3340484.16,entertainment
2024-11-13,EFT,STEERS 19893670 ZA,-1483.5,2729253.69,restaurants
2024-11-14,CARD PURCHASE,STEAM 5343576 ZA,-1511.35,3534886.55,entertainment
2024-11-14,CARD PURCHASE,MTN STORE 67518766,-337.42,759779.59,utilities
2024-11-14,POS,FREELANCE CLIENT,27977.92,1120068.86,income
2024-11-14,POS,VODACOM STORE 7963417,-167.02,3131448.59,utilities
2024-11-14,ONLINE PAYMENT,TELKOM CPT 83819,-937.19,1820765.99,utilities
2024-11-15,CARD PURCHASE,BANK INTEREST,27725.36,2075060.48,income
2024-11-15,EFT,WOOLWORTHS 465905 ZA,-1182.96,3354102.12,groceries
2024-11-15,CARD PURCHASE,BP CPT 4775,-1072.66,2967022.38,transport
2024-11-16,CARD PURCHASE,MCDONALDS *84157,-437.35,294970.32,restaurants
2024-11-16,DEBIT ORDER,WOOLWORTHS *40926,-52.24,175650.37,groceries
2024-11-16,CARD PURCHASE,KFC *6209987,-492.35,2809844.77,restaurants
2024-11-16,POS,MAKRO ONLINE 5592,-642.84,1918658.11,shopping
2024-11-16,ATM WITHDRAWAL,SPAR CPT 893052,-389.9,2723062.97,groceries
2024-11-16,DEBIT ORDER,BP ONLINE 27549,-988.33,1817606.06,transport
2024-11-16,EFT,BP ONLINE 086720,-1562.58,1511117.16,transport
2024-11-16,EFT,PICK N PAY 32062991 ZA,-523.49,1524384.05,groceries
2024-11-16,DEBIT ORDER,SALARY ACME LTD,19473.36,581526.96,income
2024-11-17,ATM WITHDRAWAL,NETFLIX 5867721 ZA,-952.8,799195.1,entertainment
2024-11-17,EFT,SHELL CPT 8122155,-656.25,1331106.41,transport
2024-11-17,ATM WITHDRAWAL,KFC ONLINE 4160,-1060.07,2992642.54,restaurants
2024-11-17,EFT,SPAR CPT 987828,-1559.71,795959.52,groceries
2024-11-17,ONLINE PAYMENT,NETFLIX CPT 478638,-1796.08,3328340.56,entertainment
2024-11-17,DEBIT ORDER,NANDOS *998875,-167.33,3023483.17,restaurants
2024-11-17,ATM WITHDRAWAL,CHECKERS *965945,-1509.95,2669838.0,groceries
2024-11-17,ATM WITHDRAWAL,SPAR STORE 32339,-258.92,3019572.48,groceries
2024-11-17,ONLINE PAYMENT,SHELL CPT 129677,-1534.13,2521498.29,transport
2024-11-18,ATM WITHDRAWAL,STEAM *3792,-1904.6,1464583.02,entertainment
2024-11-18,EFT,CHECKERS CPT 9053792,-1211.63,680356.13,groceries
2024-11-18,ONLINE PAYMENT,CHECKERS STORE 8085189,-1299.48,3460151.24,groceries
2024-11-18,POS,TAKEALOT STORE 056088,-1660.06,2683328.47,shopping
2024-11-18,CARD PURCHASE,PICK N PAY 6516 ZA,-1826.49,1693815.42,groceries
2024-11-18,DEBIT ORDER,SPOTIFY 8336 ZA,-1538.15,1750204.25,entertainment
2024-11-18,EFT,BANK INTEREST,16113.11,3368262.04,income
2024-11-19,DEBIT ORDER,TELKOM STORE 87014,-424.91,1544483.79,utilities
2024-11-19,CARD PURCHASE,MTN CPT 4673592,-1955.52,2350901.56,utilities
2024-11-19,ATM WITHDRAWAL,GAME ONLINE 9266243,-1944.99,677336.85,shopping
2024-11-19,POS,WOOLWORTHS 94919371 ZA,-866.9,1204047.93,groceries
2024-11-19,EFT,PICK N PAY 2683 ZA,-789.36,605071.58,groceries
2024-11-20,ATM WITHDRAWAL,SHELL *15020112,-1943.9,2950805.92,transport
2024-11-20,EFT,KFC 74688642 ZA,-1119.46,1651144.51,restaurants
2024-11-20,POS,SALARY ACME LTD,6317.45,2639403.76,income
2024-11-20,CARD PURCHASE,KFC *8623,-898.58,3262634.7,restaurants
2024-11-20,ONLINE PAYMENT,PICK N PAY ONLINE 54730,-911.72,1215793.72,groceries
2024-11-20,DEBIT ORDER,MCDONALDS ONLINE 6090078,-1016.66,687399.82,restaurants
2024-11-20,EFT,TELKOM 71513894 ZA,-434.22,1213536.88,utilities
2024-11-20,ONLINE PAYMENT,BANK INTEREST,21889.34,2349977.72,income
2024-11-21,ATM WITHDRAWAL,BP CPT 210490,-607.5,808558.97,transport
2024-11-21,DEBIT ORDER,CITY OF CAPE TOWN STORE 30468818,-314.89,2450179.1,utilities
2024-11-21,ATM WITHDRAWAL,PICK N PAY STORE 2537737,-1295.78,1984620.04,groceries
2024-11-21,DEBIT ORDER,STEAM 89162484 ZA,-968.68,795833.82,entertainment
2024-11-22,ATM WITHDRAWAL,SPAR *4054023,-1825.96,2827877.37,groceries
2024-11-22,POS,FREELANCE CLIENT,15289.65,1247198.99,income
2024-11-22,POS,TAKEALOT ONLINE 15951,-521.31,1907782.99,shopping
2024-11-22,EFT,BP STORE 3392798,-449.36,1990521.06,transport
2024-11-23,ONLINE PAYMENT,NANDOS *568503,-1645.84,2087743.06,restaurants
2024-11-23,CARD PURCHASE,SHELL 51193 ZA,-1771.84,1093205.17,transport
2024-11-23,ATM WITHDRAWAL,DSTV CPT 60349,-1884.8,2253238.43,entertainment
2024-11-23,DEBIT ORDER,MAKRO *1719,-1545.36,3156448.83,shopping
2024-11-24,ATM WITHDRAWAL,AMAZON CPT 03043,-371.76,2847443.62,shopping
2024-11-24,EFT,MCDONALDS 45095 ZA,-1502.1,2571060.46,restaurants
2024-11-24,ONLINE PAYMENT,MTN 5511 ZA,-414.24,915282.3,utilities
2024-11-24,CARD PURCHASE,SALARY ACME LTD,19091.55,1492212.02,income
2024-11-24,DEBIT ORDER,SHELL STORE 787067,-1142.88,3374567.13,transport
2024-11-25,EFT,WOOLWORTHS STORE 81259725,-466.53,822823.24,groceries
2024-11-25,POS,SPAR CPT 3665012,-1371.03,1033401.02,groceries
2024-11-25,ATM WITHDRAWAL,BOLT ONLINE 6817,-1192.26,1524176.41,transport
2024-11-25,ONLINE PAYMENT,SPOTIFY *223140,-1335.3,1946520.71,entertainment
2024-11-25,DEBIT ORDER,WOOLWORTHS *3075,-1681.08,1141986.76,groceries
2024-11-25,EFT,BOLT 2572452 ZA,-1931.94,2930591.24,transport
2024-11-26,POS,FREELANCE CLIENT,11411.17,473964.74,income
2024-11-26,POS,PICK N PAY STORE 95012230,-1408.63,361507.23,groceries
2024-11-26,CARD PURCHASE,BOLT CPT 3574761,-1261.29,1055544.45,transport
2024-11-26,EFT,TELKOM *54054577,-331.42,834277.24,utilities
2024-11-26,EFT,STEERS ONLINE 2510625,-68.4,1948691.45,restaurants
2024-11-26,DEBIT ORDER,BANK INTEREST,7082.05,1677948.21,income
2024-11-27,ONLINE PAYMENT,NETFLIX STORE 097494,-1799.42,2847321.86,entertainment
2024-11-27,POS,BP *74654,-1941.09,1953247.56,transport
2024-11-27,ONLINE PAYMENT,KFC ONLINE 5799162,-1007.81,208014.63,restaurants
2024-11-27,POS,NETFLIX *8313,-586.5,50003.53,entertainment
2024-11-28,DEBIT ORDER,NETFLIX CPT 3075,-720.42,3421230.06,entertainment
2024-11-28,ONLINE PAYMENT,SHELL CPT 8207791,-1529.13,2954736.57,transport
2024-11-28,ATM WITHDRAWAL,STEAM STORE 53906,-1323.4,1145194.81,entertainment
2024-11-28,CARD PURCHASE,SPOTIFY CPT 40053906,-1576.25,3443603.55,entertainment
2024-11-28,POS,FREELANCE CLIENT,7826.41,255415.97,income
2024-11-28,ATM WITHDRAWAL,MCDONALDS *5008,-882.91,3460736.32,restaurants
2024-11-29,EFT,SPAR CPT 82481,-1114.93,3382917.98,groceries
2024-11-29,EFT,NANDOS ONLINE 13083,-327.36,1641992.18,restaurants
2024-11-29,ATM WITHDRAWAL,STEAM 5343998 ZA,-732.71,2827137.19,entertainment
2024-11-29,ONLINE PAYMENT,GAME STORE 230515,-949.78,2014235.36,shopping
2024-11-29,DEBIT ORDER,MAKRO 06427 ZA,-537.05,1945246.51,shopping
2024-11-29,POS,SPOTIFY STORE 5542,-728.16,3118962.32,entertainment
2024-11-30,POS,GAME ONLINE 14528369,-844.82,2712937.08,shopping
2024-11-30,ATM WITHDRAWAL,KFC CPT 0452,-1343.49,2970032.93,restaurants
2024-11-30,ATM WITHDRAWAL,NANDOS CPT 833570,-1581.72,753161.7,restaurants
2024-11-30,ONLINE PAYMENT,TAKEALOT STORE 1435,-509.78,1209674.54,shopping
2024-12-01,DEBIT ORDER,SPOTIFY *0627,-1484.4,1527395.5,entertainment
2024-12-01,EFT,STEAM CPT 68765,-1331.03,39291.15,entertainment
2024-12-01,DEBIT ORDER,CHECKERS CPT 90072072,-438.11,2250753.4,groceries
2024-12-01,POS,MAKRO ONLINE 064290,-1698.66,706927.28,shopping
2024-12-01,CARD PURCHASE,NETFLIX ONLINE 0206607,-1046.93,753063.17,entertainment
2024-12-01,ATM WITHDRAWAL,WOOLWORTHS STORE 3003,-1122.19,2838585.86,groceries
2024-12-01,EFT,BOLT CPT 0284869,-30.98,42992.87,transport
2024-12-01,ONLINE PAYMENT,AMAZON 96958 ZA,-1791.82,2727461.87,shopping
2024-12-02,ATM WITHDRAWAL,SPAR ONLINE 62369,-1220.2,276907.46,groceries
2024-12-02,DEBIT ORDER,AMAZON CPT 6783,-1484.41,2688016.92,shopping
2024-12-02,DEBIT ORDER,CHECKERS CPT 32801,-22.16,1513033.99,groceries
2024-12-02,EFT,BP ONLINE 24296,-1469.9,3367856.27,transport
2024-12-03,ATM WITHDRAWAL,FREELANCE CLIENT,16123.01,663785.43,income
2024-12-03,DEBIT ORDER,SPAR *40653679,-1149.27,2804824.97,groceries
2024-12-03,CARD PURCHASE,MTN STORE 184690,-470.39,3412891.11,utilities
2024-12-03,EFT,WOOLWORTHS ONLINE 45394,-1172.75,3077935.73,groceries
2024-12-03,ONLINE PAYMENT,UBER CPT 0575928,-790.2,1839210.62,transport
2024-12-04,CARD PURCHASE,WOOLWORTHS CPT 9697187,-1097.17,2801525.81,groceries
2024-12-04,EFT,MTN STORE 6590946,-540.63,2802622.98,utilities
2024-12-04,ATM WITHDRAWAL,UBER 15328 ZA,-138.56,831501.96,transport
2024-12-04,DEBIT ORDER,SPAR *43922,-822.42,1983797.62,groceries
2024-12-04,CARD PURCHASE,FREELANCE CLIENT,6669.41,2999115.33,income
2024-12-04,ATM WITHDRAWAL,GAME 54540 ZA,-80.46,1096319.62,shopping
2024-12-05,POS,DSTV ONLINE 93769,-768.45,2009692.03,entertainment
2024-12-05,ATM WITHDRAWAL,CHECKERS 3246 ZA,-204.62,1751005.47,groceries
2024-12-05,EFT,MCDONALDS CPT 5329,-1421.78,2996570.72,restaurants
2024-12-05,CARD PURCHASE,CITY OF CAPE TOWN ONLINE 57356,-124.65,3421950.48,utilities
2024-12-05,DEBIT ORDER,STEERS CPT 7963,-473.89,1163087.55,restaurants
2024-12-06,DEBIT ORDER,FREELANCE CLIENT,25805.2,1754502.27,income
2024-12-06,EFT,GAME ONLINE 443605,-1146.4,3341687.44,shopping
2024-12-06,EFT,SALARY ACME LTD,14124.66,3131615.61,income
2024-12-06,EFT,SPOTIFY CPT 93303867,-1270.04,1142033.98,entertainment
2024-12-06,CARD PURCHASE,CHECKERS STORE 6075,-320.6,3336373.3,groceries
2024-12-06,DEBIT ORDER,SHELL CPT 280317,-759.36,2844409.75,transport
2024-12-07,EFT,BANK INTEREST,18097.07,1972125.8,income
2024-12-07,ATM WITHDRAWAL,BANK INTEREST,18118.43,2373140.31,income
2024-12-07,ATM WITHDRAWAL,MTN *83356,-1486.65,3556599.96,utilities
2024-12-07,CARD PURCHASE,PICK N PAY STORE 3677621,-933.62,1995755.34,groceries
2024-12-07,CARD PURCHASE,CHECKERS 2664889 ZA,-1589.39,2318237.64,groceries
2024-12-07,DEBIT ORDER,WOOLWORTHS ONLINE 4188,-1365.91,3342833.84,groceries
2024-12-07,CARD PURCHASE,STEAM CPT 5741,-1402.13,600495.63,entertainment
2024-12-07,CARD PURCHASE,BP STORE 2416532,-1481.15,2795058.48,transport
2024-12-07,ATM WITHDRAWAL,STEERS *9870,-352.47,3158066.93,restaurants
2024-12-08,ONLINE PAYMENT,MCDONALDS *705089,-408.74,3014249.59,restaurants
2024-12-08,ATM WITHDRAWAL,CITY OF CAPE TOWN CPT 33895,-1776.08,3420836.53,utilities
2024-12-08,POS,BP *1267913,-387.29,2382274.98,transport
2024-12-08,EFT,CHECKERS CPT 385471,-1297.24,1840854.38,groceries
2024-12-09,ATM WITHDRAWAL,WOOLWORTHS 045773 ZA,-273.46,3075078.9,groceries
2024-12-09,ATM WITHDRAWAL,GAME CPT 158565,-1919.01,3525688.42,shopping
2024-12-09,EFT,BANK INTEREST,23232.15,258381.17,income
2024-12-09,CARD PURCHASE,STEERS STORE 54160,-833.4,44368.72,restaurants
2024-12-09,POS,BP 37193 ZA,-232.49,2158629.85,transport
2024-12-09,POS,UBER CPT 15863385,-319.28,3336693.9,transport
2024-12-09,ATM WITHDRAWAL,BP *5499530,-1925.08,2839726.73,transport
2024-12-09,ONLINE PAYMENT,BANK INTEREST,16194.03,1101188.96,income
2024-12-10,ATM WITHDRAWAL,NETFLIX CPT 1072463,-1104.15,3331240.89,entertainment
2024-12-10,POS,TELKOM CPT 4792238,-903.99,3458001.72,utilities
2024-12-10,CARD PURCHASE,MAKRO *60145199,-804.81,467138.36,shopping
2024-12-10,DEBIT ORDER,MTN 43981687 ZA,-641.75,1543408.83,utilities
2024-12-10,EFT,AMAZON CPT 695922,-1186.95,3423554.77,shopping
2024-12-11,EFT,NANDOS STORE 3993502,-1789.85,275117.61,restaurants
2024-12-12,CARD PURCHASE,UBER *28315,-1260.84,249269.22,transport
2024-12-12,ATM WITHDRAWAL,VODACOM STORE 56515588,-774.1,3152647.08,utilities
2024-12-12,CARD PURCHASE,AMAZON *04501,-1268.31,2001913.01,shopping
2024-12-12,POS,SALARY ACME LTD,7007.57,1843785.29,income
2024-12-12,DEBIT ORDER,CITY OF CAPE TOWN *8340,-1538.9,1797991.67,utilities
2024-12-12,CARD PURCHASE,MCDONALDS CPT 3921,-1578.19,793627.97,restaurants
2024-12-13,DEBIT ORDER,DSTV ONLINE 81638,-1980.82,648532.21,entertainment
2024-12-13,ONLINE PAYMENT,FREELANCE CLIENT,9482.43,467943.17,income
2024-12-13,ATM WITHDRAWAL,AMAZON CPT 8893,-778.53,3361683.22,shopping
2024-12-13,DEBIT ORDER,SPOTIFY STORE 57425,-551.9,1309802.38,entertainment
2024-12-13,EFT,BANK INTEREST,24314.39,1468187.75,income
2024-12-13,POS,BP 06982 ZA,-1297.8,1985270.66,transport
2024-12-13,EFT,BOLT ONLINE 33077240,-160.64,3460575.68,transport
2024-12-13,DEBIT ORDER,GAME CPT 672763,-1097.38,3069826.63,shopping
2024-12-14,ATM WITHDRAWAL,NETFLIX ONLINE 8563212,-943.84,562053.6,entertainment
2024-12-14,EFT,TELKOM 6874130 ZA,-1116.15,512716.21,utilities
2024-12-14,EFT,MCDONALDS *84190221,-1901.22,1752601.05,restaurants
2024-12-14,CARD PURCHASE,BP ONLINE 14153622,-377.21,1526834.8,transport
2024-12-14,EFT,SALARY ACME LTD,6579.29,606703.99,income
2024-12-14,EFT,STEERS 9028 ZA,-108.55,799150.72,restaurants
2024-12-14,POS,TELKOM CPT 01358,-101.7,2972228.9,utilities
2024-12-15,ONLINE PAYMENT,MAKRO STORE 3173289,-1551.41,2005218.72,shopping
2024-12-15,EFT,BP STORE 30004,-792.34,432940.0,transport
2024-12-15,DEBIT ORDER,SALARY ACME LTD,12876.53,1752604.91,income
2024-12-16,POS,FREELANCE CLIENT,25881.49,2471546.9,income
2024-12-16,ONLINE PAYMENT,NANDOS *6503,-1264.12,1445521.56,restaurants
2024-12-16,DEBIT ORDER,MTN STORE 2585721,-1989.38,837596.12,utilities
2024-12-16,DEBIT ORDER,MAKRO STORE 02806,-1153.68,3435095.87,shopping
2024-12-16,POS,PICK N PAY *3288398,-1188.87,1547316.87,groceries
2024-12-16,DEBIT ORDER,NANDOS 15576 ZA,-1824.96,1691990.46,restaurants
2024-12-16,DEBIT ORDER,KFC *21128,-234.88,935119.62,restaurants
2024-12-16,CARD PURCHASE,AMAZON *709681,-1248.5,448377.03,shopping
2024-12-16,EFT,DSTV STORE 3847944,-1325.71,1740361.05,entertainment
2024-12-17,POS,NANDOS 38345 ZA,-77.35,754110.1,restaurants
2024-12-17,POS,STEAM ONLINE 4263718,-1291.81,3422125.62,entertainment
2024-12-17,POS,BANK INTEREST,15433.33,423023.2,income
2024-12-17,CARD PURCHASE,FREELANCE CLIENT,26188.66,2796539.63,income
2024-12-17,ATM WITHDRAWAL,BANK INTEREST,15948.28,987270.11,income
2024-12-17,DEBIT ORDER,MAKRO CPT 5575799,-1153.16,3369325.24,shopping
2024-12-18,DEBIT ORDER,SPOTIFY *1184143,-1403.1,1554698.13,entertainment
2024-12-18,EFT,SPOTIFY CPT 69618,-785.71,1821703.18,entertainment
2024-12-18,EFT,TAKEALOT CPT 1338063,-1524.35,3587130.72,shopping
2024-12-18,POS,MTN *1349,-357.06,706175.11,utilities
2024-12-18,CARD PURCHASE,BP STORE 99663,-1987.77,2837738.96,transport
2024-12-18,ONLINE PAYMENT,FREELANCE CLIENT,19481.76,894106.63,income
2024-12-18,EFT,SALARY ACME LTD,16910.48,2175540.33,income
2024-12-18,ONLINE PAYMENT,STEERS 45109273 ZA,-1195.3,3433038.49,restaurants
2024-12-18,POS,GAME ONLINE 5364895,-1404.74,2961062.9,shopping
2024-12-19,CARD PURCHASE,SPOTIFY CPT 36495276,-1310.23,1819431.95,entertainment
2024-12-19,DEBIT ORDER,AMAZON *77487858,-304.29,2349673.43,shopping
2024-12-19,ONLINE PAYMENT,UBER *2450,-229.54,2799856.21,transport
2024-12-19,POS,CITY OF CAPE TOWN ONLINE 7450176,-1238.91,2823206.21,utilities
2024-12-19,DEBIT ORDER,KFC 7720 ZA,-1042.67,3123412.93,restaurants
2024-12-19,CARD PURCHASE,BANK INTEREST,26572.14,960890.44,income
2024-12-19,ONLINE PAYMENT,NANDOS ONLINE 1642,-1164.14,3023650.5,restaurants
2024-12-19,ONLINE PAYMENT,DSTV *071863,-992.97,2809604.39,entertainment
2024-12-20,ATM WITHDRAWAL,SALARY ACME LTD,7040.35,2323597.73,income
2024-12-20,POS,BP STORE 80040511,-731.27,1719249.5,transport
2024-12-20,DEBIT ORDER,AMAZON STORE 26321,-862.08,3434233.79,shopping
2024-12-20,DEBIT ORDER,TAKEALOT 0730 ZA,-1174.39,2811401.95,shopping
2024-12-20,POS,AMAZON ONLINE 22182,-943.74,606968.6,shopping
2024-12-20,ATM WITHDRAWAL,SHELL STORE 7575494,-252.65,2959156.9,transport
2024-12-20,CARD PURCHASE,BANK INTEREST,27427.98,2892819.16,income
2024-12-20,DEBIT ORDER,SALARY ACME LTD,7043.58,840308.28,income
2024-12-21,POS,BP ONLINE 84243677,-1418.71,41574.16,transport
2024-12-21,ONLINE PAYMENT,TELKOM STORE 4014,-949.16,1756201.48,utilities
2024-12-21,CARD PURCHASE,MCDONALDS 34164 ZA,-497.82,1822488.89,restaurants
2024-12-21,EFT,MTN 326802 ZA,-268.11,1120237.12,utilities
2024-12-21,CARD PURCHASE,KFC ONLINE 18409701,-1574.2,3122453.0,restaurants
2024-12-21,ATM WITHDRAWAL,KFC CPT 18258846,-630.34,2680497.4,restaurants
